#,id,quantity,name,item_type,price,vat_rate,product_category,organization_name,organization_country,organization_municipality,organization_street,organization_category,unit_municipality,unit_name,unit_street,issue_date,created_date,last_modified_date,tax_base_basic,tax_base_reduced,vat_rate_basic,vat_rate_reduced,fs_receipt_category,user,transaction
7553,8530,1,Vyprážané hranolky 200 g,K,1.49,20,snacks/salty,Gastro Eurovea s. r. o.,Slovensko,Bratislava - mestská časť Staré Mesto,Pribinova,Stravovanie/null,Bratislava,,Pribinova,09.02.2022 21:56:59,2022-02-16 14:34:13,2022-03-28 23:53:11,30.41,0,20,10,Stravovanie/null,10,938
7554,8531,2,Budvar sv.pivo 33,K,1.29,20,drinks/beer,BILLA s.r.o.,Slovensko,Bratislava - mestská časť Ružinov,Bajkalská,Stravovanie/Potraviny,Bratislava,,Karadžičova,09.02.2022 15:07:07,2022-02-16 14:34:23,2022-03-28 23:53:26,8.63,0,20,10,Stravovanie/Potraviny,10,939
7555,8532,2,EMCO MYSLI NA ZDRA,K,4.19,20,basic/morning,BILLA s.r.o.,Slovensko,Bratislava - mestská časť Ružinov,Bajkalská,Stravovanie/Potraviny,Bratislava,,Karadžičova,09.02.2022 15:07:07,2022-02-16 14:34:23,2022-03-28 23:53:26,8.63,0,20,10,Stravovanie/Potraviny,10,939
7556,8533,1,Uhorky šalátové,K,1.19,10,fruits-veg/vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:32:17,2022-03-28 23:53:45,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7557,8534,1,Kinder čokoláda,K,1.39,20,snacks/sweet,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-01-14 10:41:38,2022-01-14 10:41:38,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7558,8535,1,Smotan. nát. prír.,K,0.95,20,basic/spread,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-01-28 7:24:55,2022-03-28 23:53:45,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7559,8536,2.146,Zemiaky,K,0.890027959,10,fruits-veg/vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:28,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7560,8537,0.12,Zázvor/ďumbier,K,3.916666667,20,fruits-veg/vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:28,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7561,8538,1,Mozartove gule,K,3.69,20,free-time/books-news-magazines,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:28,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7562,8539,1,Piškóty 250g,K,0.79,20,snacks/sweet,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:28,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7563,8540,4,Kofila 35g,K,0.49,20,snacks/sweet,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-01-28 7:24:55,2022-03-25 8:26:38,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7564,8541,1,Dupetky sezam,K,1.19,20,snacks/salty,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:28,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7565,8542,1,Hrozienka 250g,K,0.99,20,snacks/sweet,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-01-28 8:04:32,2022-01-28 8:04:32,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7566,8543,1,Kávová tyčinka,K,0.35,20,basic/tea-coffee-soups,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:29,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7567,8544,1,Zl.venčeky žĺ.150g,K,0.99,20,snacks/sweet,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:29,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7568,8545,1,Orieš.ml.čok.,K,0.79,20,snacks/sweet,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:33:55,2022-03-28 23:53:45,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7569,8546,1,Pšen.krupica jemná,K,0.49,20,basic/sugar-flour-rice,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:29,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7570,8547,1,Piškóty malina,K,0.49,20,snacks/sweet,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:29,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7571,8548,2,Tyčinka ban.jab.ar,K,0.49,20,snacks/salty,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:29,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7572,8549,1,Piškóty les.jahody,K,0.49,20,snacks/sweet,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:29,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7573,8550,1,"Vrecia EKO, 60l     ",K,0.99,20,home/cleaning,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2021-11-19 16:50:27,2021-11-19 16:50:28,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7574,8551,1,"Kozm.vreck.,4vrst.  ",K,1.19,20,drugstore/beauty,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:29,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7575,8552,1,Kozmetické vreck.,K,0.79,20,home/maintenence,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2021-11-19 11:33:11,2021-11-19 11:33:11,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7576,8553,0.76,Kur. poliev. zmes,K,1.894736842,10,meat/meat,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:29,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7577,8554,0.712,Farm.kur.steh.bkk,K,5.196629213,10,meat/meat,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:29,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7578,8555,1,Petržlen 350g,K,1.29,20,fruits-veg/vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-01-14 10:41:38,2022-01-14 10:41:38,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7579,8556,1.252,Mrkva voľná,K,0.88658147,20,fruits-veg/vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:29,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7580,8557,1.454,Banány,K,0.990371389,20,fruits-veg/fruit,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:29,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7581,8558,0.892,Zeler,K,1.289237668,20,fruits-veg/vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:29,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7582,8559,10,"Rožok bez ""E"" - DA  ",K,0.1,10,pastry/basic,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2021-11-19 11:30:19,2022-03-30 14:59:43,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7583,8560,1,Cherrypar.sl. 250g,K,2.89,10,fruits-veg/vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:33:55,2022-03-28 23:53:45,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7584,8561,1,Vianočka s hroz.,K,1.29,20,pastry/sweet,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:33:55,2022-03-28 23:53:45,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7585,8562,1,Buchty mak,K,1.59,20,pastry/sweet,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:29,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7586,8563,1,Buchty tvaroh,K,1.59,20,pastry/sweet,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Mlynské Nivy,15.02.2022 10:49:59,2022-02-16 14:34:29,2022-03-29 0:14:21,23.07,10.57,20,10,Stravovanie/Potraviny,10,940
7587,8564,1.15,BR.STEHNO BEZ KOSTI na rez,K,4.991304348,10,meat/meat,EMKAR market s.r.o.,Slovensko,Bratislava - mestská časť Ružinov,Dulovo nám.,Stravovanie/null,Bratislava,,Dulovo nám.,07.02.2022 15:48:49,2022-02-16 14:34:36,2022-03-28 23:52:22,,9.44,,10,Stravovanie/null,10,941
7588,8565,0.488,HOV.ZADNE B.KOST,K,9.508196721,10,meat/meat,EMKAR market s.r.o.,Slovensko,Bratislava - mestská časť Ružinov,Dulovo nám.,Stravovanie/null,Bratislava,,Dulovo nám.,07.02.2022 15:48:49,2022-02-16 14:34:36,2022-03-28 23:52:22,,9.44,,10,Stravovanie/null,10,941
7589,8566,1,S&S toipa.rec8ks,K,2.15,20,drugstore/hygiene,"dm drogerie markt, s.r.o.",Slovensko,Bratislava - mestská časť Rača,Na pántoch,Zdravie a osobná starostlivosť/null,Bratislava,,Námestie Hraničiarov,07.02.2022 11:16:10,2022-02-16 14:34:46,2022-03-28 23:52:31,12.33,0,20,10,Zdravie a osobná starostlivosť/null,10,942
7590,8567,3,Bombus raw energy tyčinka 5,K,0.95,20,snacks/sweet,"dm drogerie markt, s.r.o.",Slovensko,Bratislava - mestská časť Rača,Na pántoch,Zdravie a osobná starostlivosť/null,Bratislava,,Námestie Hraničiarov,07.02.2022 11:16:10,2022-02-16 14:34:46,2022-03-28 23:52:31,12.33,0,20,10,Zdravie a osobná starostlivosť/null,10,942
7591,8568,3,Bombus raw energy tyčinka 5,K,0.95,20,snacks/sweet,"dm drogerie markt, s.r.o.",Slovensko,Bratislava - mestská časť Rača,Na pántoch,Zdravie a osobná starostlivosť/null,Bratislava,,Námestie Hraničiarov,07.02.2022 11:16:10,2022-02-16 14:34:46,2022-03-28 23:52:31,12.33,0,20,10,Zdravie a osobná starostlivosť/null,10,942
7592,8569,1,"babylove zemiaky,zel.,los.2             ",K,1.25,20,baby/supplies-hygiene,"dm drogerie markt, s.r.o.",Slovensko,Bratislava - mestská časť Rača,Na pántoch,Zdravie a osobná starostlivosť/null,Bratislava,,Námestie Hraničiarov,07.02.2022 11:16:10,2022-02-16 14:34:46,2022-03-28 23:52:31,12.33,0,20,10,Zdravie a osobná starostlivosť/null,10,942
7593,8570,1,dmBio Mrkva sl.zem. hovädzi,K,1.35,20,baby/food,"dm drogerie markt, s.r.o.",Slovensko,Bratislava - mestská časť Rača,Na pántoch,Zdravie a osobná starostlivosť/null,Bratislava,,Námestie Hraničiarov,07.02.2022 11:16:10,2022-02-16 14:34:46,2022-03-28 23:52:31,12.33,0,20,10,Zdravie a osobná starostlivosť/null,10,942
7594,8571,1,Hami BIO Mrkva-hrášo-kura 1,K,1.45,20,baby/food,"dm drogerie markt, s.r.o.",Slovensko,Bratislava - mestská časť Rača,Na pántoch,Zdravie a osobná starostlivosť/null,Bratislava,,Námestie Hraničiarov,07.02.2022 11:16:10,2022-02-16 14:34:46,2022-03-28 23:52:31,12.33,0,20,10,Zdravie a osobná starostlivosť/null,10,942
7595,8572,1,babylove zem.hr.s hov.g. 22,K,1.25,20,baby/supplies-hygiene,"dm drogerie markt, s.r.o.",Slovensko,Bratislava - mestská časť Rača,Na pántoch,Zdravie a osobná starostlivosť/null,Bratislava,,Námestie Hraničiarov,07.02.2022 11:16:10,2022-02-16 14:34:46,2022-03-28 23:52:31,12.33,0,20,10,Zdravie a osobná starostlivosť/null,10,942
7596,8573,1,"babylove sliv.,jabl.,krup.1             ",K,1.05,20,baby/supplies-hygiene,"dm drogerie markt, s.r.o.",Slovensko,Bratislava - mestská časť Rača,Na pántoch,Zdravie a osobná starostlivosť/null,Bratislava,,Námestie Hraničiarov,07.02.2022 11:16:10,2022-02-16 14:34:46,2022-03-28 23:52:31,12.33,0,20,10,Zdravie a osobná starostlivosť/null,10,942
7597,8574,2,dmBio Jablko banán  proso,K,1.15,20,baby/food,"dm drogerie markt, s.r.o.",Slovensko,Bratislava - mestská časť Rača,Na pántoch,Zdravie a osobná starostlivosť/null,Bratislava,,Námestie Hraničiarov,07.02.2022 11:16:10,2022-02-16 14:34:46,2022-03-28 23:52:31,12.33,0,20,10,Zdravie a osobná starostlivosť/null,10,942
7598,8575,1,dmbio ovocie s celozrn. obi,K,1.15,20,baby/food,"dm drogerie markt, s.r.o.",Slovensko,Bratislava - mestská časť Rača,Na pántoch,Zdravie a osobná starostlivosť/null,Bratislava,,Námestie Hraničiarov,07.02.2022 11:16:10,2022-02-16 14:34:46,2022-03-28 23:52:31,12.33,0,20,10,Zdravie a osobná starostlivosť/null,10,942
7599,8576,2,Čokokolač,K,2.4,20,snacks/sweet,"Fertucha, s. r. o.",Slovensko,Bratislava - mestská časť Ružinov,Pri strelnici,Stravovanie/null,Bratislava,,Košická,08.02.2022 10:06:18,2022-01-28 8:07:25,2022-01-28 8:07:25,13.17,0,20,10,Stravovanie/null,10,943
7600,8577,2,Jablkové pité,K,2.5,20,drinks/juice,"Fertucha, s. r. o.",Slovensko,Bratislava - mestská časť Ružinov,Pri strelnici,Stravovanie/null,Bratislava,,Košická,08.02.2022 10:06:18,2022-01-28 8:07:25,2022-03-30 15:00:34,13.17,0,20,10,Stravovanie/null,10,943
7601,8578,2,Brownies,K,2.6,20,snacks/sweet,"Fertucha, s. r. o.",Slovensko,Bratislava - mestská časť Ružinov,Pri strelnici,Stravovanie/null,Bratislava,,Košická,08.02.2022 10:06:18,2022-01-28 8:07:25,2022-03-30 15:00:34,13.17,0,20,10,Stravovanie/null,10,943
7602,8579,1,Krabica tortová,K,0.8,20,fruits-veg/vegetable,"Fertucha, s. r. o.",Slovensko,Bratislava - mestská časť Ružinov,Pri strelnici,Stravovanie/null,Bratislava,,Košická,08.02.2022 10:06:18,2022-01-28 8:07:25,2022-01-28 8:07:25,13.17,0,20,10,Stravovanie/null,10,943
7603,8580,1,DH-NŠ-ultrazvuk,K,28,0,free-time/books-news-magazines,1. DENTÁLNE CENTRUM s. r. o.,Slovensko,Bratislava - mestská časť Petržalka,Ambroseho,Zdravie a osobná starostlivosť/,Bratislava - mestská časť Petržalka,,Ambroseho,02.02.2022 11:32:34,2022-02-16 14:34:59,2022-03-28 23:50:52,,,,,Zdravie a osobná starostlivosť/,10,944
7604,8581,1,DH-materiál-NŠ,K,17,0,free-time/books-news-magazines,1. DENTÁLNE CENTRUM s. r. o.,Slovensko,Bratislava - mestská časť Petržalka,Ambroseho,Zdravie a osobná starostlivosť/,Bratislava - mestská časť Petržalka,,Ambroseho,02.02.2022 11:32:34,2022-02-16 14:34:59,2022-03-28 23:50:52,,,,,Zdravie a osobná starostlivosť/,10,944
7605,8582,2,Pokemon kartičky-sacik,K,0.5,20,free-time/books-news-magazines,"BAL TIP Slovakia, s.r.o.",Slovensko,Skalica,Dr.Clementisa,Zábava a oddych/null,Šaštín-Stráže,,Námestie Slobody,18.02.2022 16:40:34,2022-02-20 15:25:33,2022-03-25 8:26:55,15.34,,20,,Zábava a oddych/null,10,945
7606,8583,2,TrolliBurgerXXL,K,0.79,20,pastry/salty,"BAL TIP Slovakia, s.r.o.",Slovensko,Skalica,Dr.Clementisa,Zábava a oddych/null,Šaštín-Stráže,,Námestie Slobody,18.02.2022 16:40:34,2022-02-20 15:25:33,2022-03-29 0:14:21,15.34,,20,,Zábava a oddych/null,10,945
7607,8584,1,"Lyzica27,5x6,5x6,2cmABline               ",K,2.3,20,free-time/books-news-magazines,"BAL TIP Slovakia, s.r.o.",Slovensko,Skalica,Dr.Clementisa,Zábava a oddych/null,Šaštín-Stráže,,Námestie Slobody,18.02.2022 16:40:34,2022-02-20 15:25:33,2022-03-29 0:14:21,15.34,,20,,Zábava a oddych/null,10,945
7608,8585,1,Centropen fixy sada 24ks,K,1.91,20,free-time/books-news-magazines,"BAL TIP Slovakia, s.r.o.",Slovensko,Skalica,Dr.Clementisa,Zábava a oddych/null,Šaštín-Stráže,,Námestie Slobody,18.02.2022 16:40:34,2022-02-20 15:25:33,2022-03-29 0:14:21,15.34,,20,,Zábava a oddych/null,10,945
7609,8586,1,Pastelka Star color 24ks,K,3.75,20,free-time/visual,"BAL TIP Slovakia, s.r.o.",Slovensko,Skalica,Dr.Clementisa,Zábava a oddych/null,Šaštín-Stráže,,Námestie Slobody,18.02.2022 16:40:34,2022-02-20 15:25:33,2022-03-29 0:14:21,15.34,,20,,Zábava a oddych/null,10,945
7610,8587,2,Dekoracia,K,0.65,20,home/decorations,"BAL TIP Slovakia, s.r.o.",Slovensko,Skalica,Dr.Clementisa,Zábava a oddych/null,Šaštín-Stráže,,Námestie Slobody,18.02.2022 16:40:34,2022-02-20 15:25:33,2022-03-29 0:14:21,15.34,,20,,Zábava a oddych/null,10,945
7611,8588,1,Hyg. vreckovky REGINA,K,1.65,20,drugstore/hygiene,"BAL TIP Slovakia, s.r.o.",Slovensko,Skalica,Dr.Clementisa,Zábava a oddych/null,Šaštín-Stráže,,Námestie Slobody,18.02.2022 16:40:34,2022-02-20 15:25:33,2022-03-29 0:14:21,15.34,,20,,Zábava a oddych/null,10,945
7612,8589,1,VelvetCasssic hyg.vreckovky 10ks,K,0.8,20,drugstore/beauty,"BAL TIP Slovakia, s.r.o.",Slovensko,Skalica,Dr.Clementisa,Zábava a oddych/null,Šaštín-Stráže,,Námestie Slobody,18.02.2022 16:40:34,2022-02-20 15:25:33,2022-03-29 0:14:21,15.34,,20,,Zábava a oddych/null,10,945
7613,8590,2,Cečka svietiace 25g,K,0.96,20,home/plants-garden,"BAL TIP Slovakia, s.r.o.",Slovensko,Skalica,Dr.Clementisa,Zábava a oddych/null,Šaštín-Stráže,,Námestie Slobody,18.02.2022 16:40:34,2022-02-20 15:25:33,2022-03-29 0:14:21,15.34,,20,,Zábava a oddych/null,10,945
7614,8591,1,Energizer LR44/A76 4ks,K,2.2,20,health/vitamins-ointments,"BAL TIP Slovakia, s.r.o.",Slovensko,Skalica,Dr.Clementisa,Zábava a oddych/null,Šaštín-Stráže,,Námestie Slobody,18.02.2022 16:40:34,2022-02-20 15:25:33,2022-03-29 0:14:21,15.34,,20,,Zábava a oddych/null,10,945
7615,8592,2,Parad.pretlak 500g,K,0.69,20,fruits-veg/vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Senica,,Továrenská,05.03.2022 14:58:01,2022-03-06 8:51:06,2022-03-06 8:51:07,13.2,3.07,20,10,Stravovanie/Potraviny,10,946
7616,8593,1,"Kozm.obr., 2-vrst.  ",K,0.99,20,drugstore/beauty,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Senica,,Továrenská,05.03.2022 14:58:01,2022-03-06 8:51:06,2022-03-06 8:51:07,13.2,3.07,20,10,Stravovanie/Potraviny,10,946
7617,8594,2,Zemiaky nesk.2kgB,K,1.69,10,fruits-veg/vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Senica,,Továrenská,05.03.2022 14:58:01,2022-03-06 8:51:06,2022-03-06 8:51:07,13.2,3.07,20,10,Stravovanie/Potraviny,10,946
7618,8595,1,Bio zem.s morč.m.,K,1.25,20,snacks/salty,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Senica,,Továrenská,05.03.2022 14:58:01,2022-03-06 8:51:06,2022-03-06 8:51:07,13.2,3.07,20,10,Stravovanie/Potraviny,10,946
7619,8596,1,Detské vat.tyčinky,K,0.69,20,pets,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Senica,,Továrenská,05.03.2022 14:58:01,2022-03-06 8:51:06,2022-03-06 8:51:07,13.2,3.07,20,10,Stravovanie/Potraviny,10,946
7620,8597,1,Trubičky araš.krém,K,0.99,20,snacks/sweet,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Senica,,Továrenská,05.03.2022 14:58:01,2022-03-06 8:51:06,2022-03-06 8:51:07,13.2,3.07,20,10,Stravovanie/Potraviny,10,946
7621,8598,2,Želé Party mix,K,2.69,20,pets,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Senica,,Továrenská,05.03.2022 14:58:01,2022-03-06 8:51:06,2022-03-06 8:51:07,13.2,3.07,20,10,Stravovanie/Potraviny,10,946
7622,8599,1,Mydlo Aloe-náplň,K,1.49,20,drugstore/hygiene,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Senica,,Továrenská,05.03.2022 14:58:01,2022-03-06 8:51:06,2022-03-06 8:51:07,13.2,3.07,20,10,Stravovanie/Potraviny,10,946
7623,8600,0.31,Oravská slanina,K,5.903225806,20,meat/smoked,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Senica,,Továrenská,05.03.2022 14:58:01,2022-03-06 8:51:06,2022-03-06 8:51:07,13.2,3.07,20,10,Stravovanie/Potraviny,10,946
7624,8601,1,Bio zel.s kur.m.,K,1.05,20,meat/meat,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Senica,,Továrenská,05.03.2022 14:58:01,2022-03-06 8:51:06,2022-03-06 8:51:07,13.2,3.07,20,10,Stravovanie/Potraviny,10,946
7625,8602,1,Giana parad.lupene,K,0.79,20,basic/flavoring,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Senica,,Továrenská,05.03.2022 14:58:01,2022-03-06 8:51:06,2022-03-06 8:51:07,13.2,3.07,20,10,Stravovanie/Potraviny,10,946
7626,8603,1,UTIERKA SPONGE 3KS,K,0.75,20,home/cleaning,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,04.03.2022 10:23:27,2022-03-06 8:51:18,2022-03-06 8:51:18,8.21,2.64,20,10,Stravovanie/null,10,947
7627,8604,0.28,PAPRIKA 1KG,K,2.964285714,10,fruits-veg/vegetable,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,04.03.2022 10:23:27,2022-03-06 8:51:18,2022-03-06 8:51:18,8.21,2.64,20,10,Stravovanie/null,10,947
7628,8605,1,STUDEN PECAT  ML. 180g,K,1.57,20,snacks/sweet,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,04.03.2022 10:23:27,2022-03-06 8:51:18,2022-03-06 8:51:18,8.21,2.64,20,10,Stravovanie/null,10,947
